chr7	8142390	8142392
chr11	102324602	102324604
chr1	12174526	12174528
chr2	213114341	213114343
chr14	45113664	45113666
chr13	59789217	59789219
chr10	86207653	86207655
chr10	17654322	17654324
chr13	46651488	46651490
chr4	88381806	88381808
chr12	56032397	56032399
chr22	48668289	48668291
chr15	78569047	78569049
chr2	213108531	213108533
chr8	1476760	1476762
chr2	10653883	10653885
chr7	137942592	137942594
chr16	87486506	87486508
chr16	87491261	87491263
chr5	75112238	75112240
chr9	15495399	15495401
chr12	663694	663696
chr12	47816606	47816608
chr3	66469509	66469511
chr13	42055623	42055625
chr2	28758390	28758392
chr16	11792937	11792939
chr16	3962765	3962767
chr2	213124551	213124553
chr8	100924846	100924848
chr5	72902308	72902310
chr15	42193509	42193511
chr15	55264391	55264393
chr7	7972121	7972123
chr18	2683519	2683521
chr12	96363117	96363119
chr2	226839449	226839451
chr6	16385651	16385653
chr4	53432706	53432708
chr12	24253518	24253520
chr18	31583658	31583660
chr6	166541623	166541625
chr3	71300152	71300154
chr13	75385525	75385527
chr15	92981289	92981291
chr6	87197667	87197669
chr8	67327682	67327684
chr2	106157955	106157957
chr2	85848852	85848854
chr7	22732060	22732062
chr6	137877765	137877767
chr10	6060663	6060665
chr20	35819344	35819346
chr3	114295634	114295636
chr2	213136152	213136154
chr10	17667180	17667182
chr20	50561524	50561526
chr16	11774378	11774380
chr3	195183449	195183451
chr11	47798029	47798031
chr2	179041279	179041281
chr12	57234797	57234799
chr2	106159302	106159304
chr4	53019950	53019952
chr16	11795504	11795506
chr13	113012430	113012432
chr7	72321365	72321367
chr2	241125686	241125688
chr10	103748088	103748090
chr4	2714874	2714876
chr12	12527962	12527964
chr10	51700514	51700516
chr10	8073517	8073519
chr1	13702327	13702329
chrX	119654306	119654308
chr4	98282896	98282898
chr12	93784384	93784386
chr2	213122488	213122490
chr14	102220450	102220452
chr5	67085729	67085731
chr10	17810560	17810562
chr6	149473709	149473711
chr2	213134392	213134394
chr10	8071209	8071211
chr12	112908970	112908972
chr13	48043785	48043787
chr4	22417720	22417722
chr11	105046965	105046967
chr6	109515186	109515188
chr6	16434880	16434882
chr2	106158605	106158607
chr3	29282747	29282749
chr10	6037134	6037136
chr5	132751235	132751237
chr14	20989342	20989344
chr7	8144263	8144265
chr2	64110796	64110798
chr13	46651574	46651576
chr8	65828927	65828929
chr7	137334753	137334755
chr1	7920945	7920947
chr1	6965747	6965749
chr2	25322285	25322287
chr15	39642659	39642661
chr3	16370997	16370999
chr2	213135815	213135817
chr10	17674230	17674232
chrX	2722868	2722870
chr8	125227456	125227458
chr7	72321349	72321351
chr12	122394210	122394212
chr16	11774556	11774558
chr3	29282795	29282797
chr13	20820810	20820812
chr2	198005741	198005743
chr15	60853567	60853569
chr12	56034443	56034445
chr12	56041036	56041038
chr4	48564307	48564309
chr2	213135456	213135458
chr2	213133629	213133631
chr21	29449238	29449240
chr14	72620873	72620875
chr16	87491764	87491766
chr4	7782979	7782981
chr4	105216411	105216413
chr4	153562863	153562865
chr10	62240090	62240092
chr7	2414019	2414021
chr11	86499884	86499886
chr17	42247283	42247285
chr14	49783687	49783689
chr10	17675833	17675835
chr3	33024650	33024652
chr2	213064175	213064177
chr7	8142351	8142353
chr8	59110507	59110509
chr2	42193674	42193676
chr16	71901815	71901817
chr3	129481932	129481934
chr3	71461400	71461402
chr7	95411822	95411824
chr9	94982418	94982420
chr8	140266813	140266815
chr12	104707163	104707165
chr1	12176204	12176206
chr4	175844911	175844913
chr18	57017048	57017050
chr2	213134846	213134848
chr12	93689693	93689695
chr2	86468480	86468482
chr11	46448709	46448711
chr10	17649066	17649068
chr21	28959548	28959550
chr16	20874305	20874307
chr1	27542540	27542542
chr6	16487571	16487573
chr12	4813149	4813151
chr6	43221604	43221606
chr10	6037633	6037635
chr5	143020238	143020240
chr13	59789128	59789130
chr18	59143786	59143788
chr6	37490607	37490609
chr6	45478243	45478245
chr18	55404865	55404867
chr10	17670263	17670265
chr11	44834576	44834578
chr5	148437341	148437343
chr8	42532724	42532726
chr4	98656834	98656836
chr7	105488040	105488042
chr9	136903445	136903447
chr21	17806229	17806231
chr18	13496992	13496994
chr16	87491242	87491244
chr12	49129725	49129727
chr1	12176330	12176332
chr12	12483115	12483117
chr2	213133647	213133649
chr12	12560559	12560561
chr12	12457195	12457197
chr10	43166388	43166390
chr7	8143689	8143691
chr2	213133653	213133655
chr22	37167323	37167325
chr14	102220460	102220462
chrX	118981415	118981417
chrX	49261955	49261957
chr14	103481639	103481641
chr15	48528925	48528927
chr12	56034179	56034181
chr8	105658305	105658307
chr2	213022081	213022083
chr2	63863308	63863310
chr10	62199563	62199565
chrX	49263466	49263468
chr15	58466200	58466202
chr7	17303515	17303517
chr6	16435488	16435490
chr12	12512128	12512130
chr6	43221393	43221395
chr11	48009374	48009376
chr2	207622011	207622013
chr9	112556362	112556364
chr13	75385670	75385672
chr6	149480436	149480438
chr6	83908129	83908131
chr2	179041246	179041248
chr12	56135108	56135110
chr2	26355713	26355715
chr6	43223056	43223058
chr17	304929	304931
chr13	19993226	19993228
chr10	17656109	17656111
chr7	6222300	6222302
chr9	93565388	93565390
chr1	161009543	161009545
chr2	106107835	106107837
chr18	25260827	25260829
chr6	90072644	90072646
chr18	13377754	13377756
chrX	50720127	50720129
chrX	49258505	49258507
chr12	56034584	56034586
chr8	80811938	80811940
chr16	87487463	87487465
chr2	134169845	134169847
chr13	46651477	46651479
chr12	117277162	117277164
chrX	21502738	21502740
chr1	210536848	210536850
chr12	26282289	26282291
chr19	5974875	5974877
chr9	136903409	136903411
chr12	12512382	12512384
chr19	12331041	12331043
chr5	157331940	157331942
chr14	73142593	73142595
chr18	13380804	13380806
chr10	6567916	6567918
chr6	142806744	142806746
chrX	49277170	49277172
chr2	213144541	213144543
chr1	12203752	12203754
chr6	137877909	137877911
chr10	126597003	126597005
chr1	71770055	71770057
chr9	131233997	131233999
chrX	49262150	49262152
chr9	71762157	71762159
chr15	51466842	51466844
chrX	150407357	150407359
chr6	42340763	42340765
chr2	213140093	213140095
chr2	198005795	198005797
chr5	75627380	75627382
chr4	48500153	48500155
chr8	86441429	86441431
chr2	32101167	32101169
chr7	105875121	105875123
chr11	105070677	105070679
chr22	40250914	40250916
chr6	148370154	148370156
chr17	57498940	57498942
chr3	155605667	155605669
chr20	35819790	35819792
chr13	40649481	40649483
chr10	6059350	6059352
chr18	45002658	45002660
chr1	165254320	165254322
chr13	42055613	42055615
chr10	14551215	14551217
chr2	106144992	106144994
chr3	67001236	67001238
chr8	94682336	94682338
chrX	49264589	49264591
chr2	229822117	229822119
chr1	245361443	245361445
chr16	3479792	3479794
chr4	150986305	150986307
chr6	13690092	13690094
chr3	66469500	66469502
chr3	114134108	114134110
chr20	36998873	36998875
chr1	164618293	164618295
chr3	66473949	66473951
chr8	42532754	42532756
chr10	17670185	17670187
chr10	69842384	69842386
chr20	35819506	35819508
chr3	114297548	114297550
chr15	66402197	66402199
chr8	42004652	42004654
chr19	19594464	19594466
chr10	32308790	32308792
chr12	663429	663431
chr16	83714870	83714872
chr1	21680974	21680976
chr16	24770120	24770122
chr2	171325668	171325670
chr3	190586170	190586172
chr10	119728043	119728045
chr16	87487442	87487444
chr2	27391191	27391193
chr17	4101718	4101720
chr14	21221233	21221235
chrX	110235154	110235156
chr9	89340283	89340285
chr8	133051931	133051933
chr6	16409273	16409275
chr1	12203748	12203750
chr7	8143811	8143813
chr9	70120913	70120915
chr15	92006672	92006674
chr13	29593933	29593935
chr2	192071487	192071489
chr8	133047299	133047301
chr10	17673396	17673398
chr8	59016005	59016007
chr3	112350485	112350487
chr17	59940877	59940879
chr3	129481895	129481897
chr3	152838574	152838576
chr6	2000235	2000237
chr10	17673979	17673981
chr3	142987688	142987690
chr3	12659002	12659004
chr1	203824610	203824612
chr15	90587225	90587227
chr6	149322663	149322665
chr17	1873725	1873727
chr4	183812082	183812084
chr6	111808843	111808845
chr5	75112214	75112216
chr6	56459150	56459152
chr2	31038991	31038993
chr4	118894563	118894565
chr2	213021040	213021042
chr6	166942687	166942689
chr4	37955066	37955068
chr15	83121272	83121274
chr13	75330917	75330919
chr7	55532780	55532782
chr5	39232184	39232186
chr6	104787659	104787661
chr14	68537324	68537326
chr1	239663119	239663121
chr7	23377427	23377429
chr6	156855270	156855272
chr1	12128041	12128043
chr14	102220056	102220058
chr3	68135917	68135919
chr7	28178629	28178631
chr9	94982803	94982805
chr5	119343398	119343400
chr10	74419392	74419394
chr22	37197983	37197985
chr20	45936066	45936068
chr12	12559274	12559276
chr3	114297557	114297559
chr3	69064066	69064068
chr2	213107844	213107846
chr4	112950629	112950631
chr10	7570368	7570370
chr1	21779539	21779541
chr3	114297304	114297306
chrX	49260806	49260808
chr11	72414633	72414635
chr2	84568066	84568068
chr1	12203805	12203807
chr2	62218302	62218304
chr3	141529666	141529668
chr10	7774697	7774699
chr20	31542650	31542652
chr19	3177857	3177859
chr8	80843221	80843223
chr12	56041243	56041245
chr2	135162520	135162522
chr5	90528456	90528458
chr17	17699628	17699630
chr8	2162856	2162858
chr12	56031946	56031948
chr10	98142237	98142239
chr7	28174507	28174509
chr11	13440274	13440276
chr11	48096784	48096786
chr16	11794342	11794344
chr13	98536060	98536062
chr10	31919113	31919115
chr13	73860757	73860759
chr1	27419214	27419216
chr16	47482122	47482124
chr11	68333179	68333181
chr5	180901867	180901869
chrX	149932473	149932475
chr8	97798925	97798927
chr16	17452588	17452590
chr6	52977049	52977051
chr4	48036141	48036143
chr1	6965871	6965873
chr15	63141324	63141326
chr16	11795971	11795973
chr2	106144440	106144442
chr18	13381556	13381558
chrX	49277207	49277209
chr11	18587715	18587717
chr15	84790109	84790111
chr7	114960162	114960164
chr2	108574988	108574990
chr2	42290223	42290225
chr2	208312149	208312151
chr4	88381790	88381792
chr10	8071746	8071748
chr12	56027009	56027011
chr6	108042967	108042969
chr17	64202767	64202769
chr7	72321351	72321353
chr13	75323638	75323640
chr9	70263020	70263022
chr20	18180796	18180798
chr15	74923683	74923685
chr21	29014428	29014430
chr22	39151878	39151880
chr9	120918113	120918115
chr2	203870626	203870628
chr16	11774472	11774474
chr22	39151859	39151861
chr5	126812418	126812420
chr2	213135845	213135847
chrX	85220585	85220587
chr6	156862807	156862809
chr11	72851711	72851713
chr2	213143341	213143343
chr13	30459566	30459568
chr9	109417313	109417315
chr2	213014366	213014368
chr4	77716514	77716516
chr2	203870786	203870788
chr3	133474751	133474753
chr2	201731064	201731066
chr1	12177001	12177003
chr3	33024879	33024881
chr2	213134416	213134418
chr6	13641705	13641707
chr9	128554000	128554002
chr5	9435020	9435022
chr1	145782688	145782690
chr12	81486056	81486058
chr12	55824927	55824929
chr4	103033496	103033498
chr4	48564309	48564311
chr2	213021126	213021128
chr10	6039971	6039973
chr3	52874359	52874361
chr12	62262192	62262194
chr6	149478879	149478881
chr11	95182848	95182850
chr16	84724542	84724544
chr18	13380512	13380514
chr16	11740542	11740544
chr14	32702657	32702659
chr10	88908163	88908165
chrX	49261181	49261183
chr6	83141851	83141853
chr17	57500071	57500073
chr21	14630540	14630542
chr18	13380530	13380532
chr21	31178406	31178408
chr5	139414795	139414797
chr9	18394101	18394103
chr22	37167593	37167595
chr2	208312281	208312283
chr6	149322627	149322629
chrX	49258530	49258532
chr12	56034725	56034727
chr6	14116813	14116815
chr10	88894401	88894403
chr6	107409916	107409918
chr22	37167422	37167424
chr6	156979071	156979073
chr10	6055159	6055161
chr3	109126360	109126362
chr2	213133661	213133663
chr6	20849180	20849182
chr1	229542331	229542333
chr15	41799214	41799216
chr8	115576380	115576382
chr6	149464548	149464550
chr5	157344160	157344162
chr4	22417523	22417525
chr10	119726786	119726788
chr2	213135821	213135823
chr11	119052068	119052070
chr12	123475443	123475445
chr3	114293468	114293470
chr7	128757418	128757420
chr10	17670190	17670192
chr8	97798931	97798933
chr8	41986826	41986828
chr17	59355211	59355213
chr12	94224519	94224521
chr6	43222233	43222235
chr2	86468425	86468427
chr3	29282723	29282725
chr2	213021135	213021137
chr21	31178374	31178376
chr6	166542186	166542188
chr2	216194080	216194082
chr6	154241183	154241185
chr2	213143622	213143624
chr14	68403512	68403514
chr7	8135521	8135523
chr17	82321842	82321844
chr13	60412007	60412009
chr2	203870592	203870594
chr3	35691654	35691656
chr13	97265069	97265071
chr1	245361090	245361092
chr8	124325396	124325398
chr17	57498383	57498385
chr7	69777288	69777290
chrX	21946261	21946263
chr22	37140387	37140389
chr22	49963565	49963567
chr2	74033253	74033255
chr10	17645183	17645185
chr10	133184351	133184353
chr2	128003637	128003639
chr3	114295732	114295734
chr10	74259223	74259225
chr7	24622997	24622999
chr14	61485170	61485172
chr10	17684102	17684104
chr4	67685694	67685696
chr6	16414712	16414714
chr2	61101231	61101233
chr16	24771163	24771165
chr13	75385634	75385636
chrX	49249226	49249228
chr12	6932198	6932200
chr2	198005785	198005787
chr3	45861553	45861555
chr19	29705375	29705377
chr15	69060802	69060804
chr17	68534961	68534963
chr1	232440319	232440321
chr10	7570387	7570389
chr14	101991395	101991397
chr3	114317759	114317761
chr10	14889526	14889528
chr4	39783529	39783531
chr6	109482203	109482205
chr2	151800598	151800600
chr3	29282610	29282612
chr21	31178495	31178497
chr6	16331907	16331909
chr20	59157393	59157395
chr2	105765616	105765618
chr16	19588884	19588886
chr12	50533426	50533428
chr16	87491329	87491331
chr4	144971467	144971469
chr5	141574363	141574365
chr15	64629906	64629908
chrX	49258644	49258646
chrX	31943860	31943862
chr10	17650830	17650832
chr1	58108826	58108828
chr11	66701669	66701671
chr5	178927815	178927817
chr2	213020467	213020469
chrX	49272185	49272187
chr2	205198435	205198437
chrX	139662327	139662329
chr6	151074070	151074072
chr7	37727093	37727095
chr21	31165848	31165850
chr3	16370910	16370912
chr6	149412233	149412235
chr1	39631565	39631567
chr6	156795278	156795280
chr12	122109076	122109078
chr3	136712161	136712163
chr9	109417252	109417254
chr21	29435432	29435434
chr16	27408415	27408417
chr4	46249072	46249074
chr4	36162560	36162562
chr16	27413602	27413604
chr10	17660540	17660542
chr17	41869207	41869209
chr1	87342067	87342069
chr10	84363822	84363824
chr2	213144684	213144686
chr6	137877927	137877929
chr14	63725946	63725948
chr2	213087346	213087348
chr14	91109332	91109334
chr2	32442380	32442382
chr6	152185991	152185993
chr2	132762080	132762082
chr2	224540861	224540863
chr7	71977239	71977241
chr8	134581365	134581367
chr1	174976855	174976857
chrX	49264543	49264545
chr12	12482964	12482966
chr10	17651058	17651060
chr7	8148965	8148967
chr15	52257104	52257106
chr4	105216220	105216222
chr10	6048108	6048110
chr18	46222203	46222205
chr6	149474129	149474131
chr3	45739722	45739724
chr18	13379283	13379285
chr21	43873885	43873887
chr6	42340734	42340736
chr9	21332197	21332199
chr6	149480595	149480597
chr12	123120270	123120272
chr11	110152290	110152292
chr2	241124111	241124113
chr15	74923640	74923642
chrX	41596837	41596839
chr2	68861859	68861861
chr2	106107828	106107830
chr18	24048983	24048985
chr11	35670905	35670907
chr16	78655614	78655616
chr3	29282854	29282856
chr11	76361901	76361903
chr1	12174407	12174409
chr6	16602149	16602151
chr10	17656119	17656121
chr2	172589144	172589146
chr5	180535924	180535926
chr3	171456414	171456416
chr10	43573768	43573770
chr10	1699360	1699362
chrX	48915090	48915092
chr16	53620689	53620691
chr11	102325158	102325160
chr6	106184883	106184885
chr4	153502648	153502650
chr6	135013963	135013965
chr5	75049739	75049741
chr6	149473616	149473618
chr10	11193831	11193833
chr16	69438778	69438780
chr2	65006807	65006809
chr17	27299474	27299476
chr17	82322113	82322115
chr12	122403666	122403668
chr6	157831161	157831163
chr2	96710082	96710084
chr2	213133693	213133695
chr10	17683293	17683295
chr7	32588158	32588160
chr3	155583767	155583769
chr6	143647122	143647124
chrX	49258781	49258783
chr1	245361359	245361361
chr13	29846593	29846595
chr2	213135875	213135877
chr2	64136926	64136928
chr6	73461062	73461064
chr3	114332251	114332253
chr21	31188017	31188019
chr3	190618336	190618338
chr22	37167579	37167581
chr1	111638483	111638485
chr1	107836573	107836575
chr19	6239702	6239704
chr11	68333245	68333247
chr4	3091649	3091651
chr22	35633701	35633703
chr1	25710927	25710929
chr10	51781992	51781994
chr7	8149042	8149044
chr17	41869440	41869442
chr12	12729460	12729462
chr10	87882643	87882645
chr14	75521515	75521517
chr1	37513624	37513626
chr3	47019235	47019237
chr11	86330954	86330956
chr12	12483067	12483069
chr4	10655943	10655945
chr13	41645082	41645084
chr10	60179346	60179348
chr6	156795290	156795292
chr13	32022715	32022717
chrX	110303373	110303375
chr2	135162596	135162598
chrX	49271285	49271287
chr5	14428226	14428228
chr2	64686348	64686350
chr22	25702744	25702746
chr2	39099800	39099802
chr18	13437105	13437107
chr11	74532746	74532748
chr2	112183380	112183382
chr3	171257058	171257060
chr8	94791449	94791451
chr15	48416441	48416443
chr8	144786128	144786130
chr22	23296367	23296369
chr6	156862994	156862996
chr2	102358505	102358507
chr16	11675738	11675740
chr2	191684374	191684376
chr14	77120067	77120069
chr4	88622057	88622059
chr7	55473136	55473138
chr4	38090522	38090524
chr10	17657889	17657891
chr2	43427730	43427732
chrX	18685640	18685642
chr11	48009360	48009362
chr17	1873884	1873886
chr13	71700117	71700119
chr7	55472982	55472984
chr21	31178430	31178432
chr10	74853879	74853881
chr3	196563948	196563950
chr7	55999839	55999841
chr10	97230948	97230950
chr6	38937949	38937951
chr5	180901782	180901784
chr10	17669971	17669973
chr3	185451911	185451913
chr3	191358423	191358425
chr12	47809789	47809791
chr3	71358633	71358635
chr11	110240263	110240265
chr7	37206460	37206462
chr10	17650839	17650841
chr16	87487608	87487610
chr13	108919758	108919760
chr22	37167338	37167340
chr10	35196891	35196893
chr4	108073971	108073973
chr5	87324100	87324102
chr16	68274010	68274012
chr12	55824855	55824857
chr14	80615947	80615949
chr12	56041274	56041276
chr10	17683026	17683028
chr5	59794396	59794398
chr13	46578979	46578981
chr17	59941255	59941257
chr2	213102181	213102183
chr14	20401105	20401107
chr2	32442432	32442434
chr12	122394314	122394316
chr19	2000278	2000280
chr4	113300539	113300541
chr4	2849053	2849055
chr14	101765081	101765083
chr11	126050015	126050017
chr17	82984130	82984132
chr2	203867284	203867286
chr15	58707597	58707599
chr8	125335274	125335276
chr6	137879466	137879468
chr6	154241442	154241444
chr21	33435232	33435234
chr16	87487639	87487641
chr4	182688121	182688123
chr2	213128459	213128461
chr7	585687	585689
chr9	127911113	127911115
chr1	12128203	12128205
chr17	17178123	17178125
chr12	10191787	10191789
chr10	37855278	37855280
chr6	16438842	16438844
chr15	98700038	98700040
chr2	30292905	30292907
chr6	149473667	149473669
chr3	66479622	66479624
chr13	77001917	77001919
chr5	148437297	148437299
chr4	98483048	98483050
chr8	26599170	26599172
chr20	36998831	36998833
chr8	97798523	97798525
chr2	230919838	230919840
chr20	33843769	33843771
chr3	58114550	58114552
chr9	132034753	132034755
chr12	105038012	105038014
chr1	214483467	214483469
chr12	110286595	110286597
chr7	137921222	137921224
chr9	131186411	131186413
chr5	180910078	180910080
chr1	160879369	160879371
chr15	65856094	65856096
chr6	43223352	43223354
chr10	88897343	88897345
chr6	157831129	157831131
chr16	23652215	23652217
chr7	71976926	71976928
chr2	106144893	106144895
chr21	41399625	41399627
chr4	186662012	186662014
chr16	80739691	80739693
chr5	65679363	65679365
chr16	87490844	87490846
chr17	39394308	39394310
chr9	175722	175724
chr14	72620865	72620867
chr12	12482816	12482818
chr6	109064781	109064783
chr1	92587827	92587829
chrX	32467496	32467498
chr11	8981294	8981296
chr1	182444774	182444776
chr2	171044408	171044410
chr1	45302274	45302276
chr11	102325012	102325014
chr1	226988329	226988331
chr2	106159259	106159261
chr4	70640933	70640935
chr2	191682461	191682463
chr3	73041197	73041199
chr14	69745798	69745800
chr10	74853817	74853819
chr6	20738063	20738065
chr2	213014408	213014410
chrX	49278656	49278658
chr5	126812185	126812187
chr7	585377	585379
chr10	60399398	60399400
chr19	3040043	3040045
chr10	6059822	6059824
chr2	241155094	241155096
chr4	53019882	53019884
chr18	63214623	63214625
chr2	198005238	198005240
chr9	137096418	137096420
chrX	49251180	49251182
chr2	174410190	174410192
chr10	6055176	6055178
chrX	97030534	97030536
chr2	229822126	229822128
chr17	57498632	57498634
chr1	192579197	192579199
chrX	48915129	48915131
chr3	66469573	66469575
chr8	1438136	1438138
chr1	107796330	107796332
chr10	17810519	17810521
chr14	72620810	72620812
chr2	166299075	166299077
chr16	88589624	88589626
chr13	110481230	110481232
chr12	57267701	57267703
chr16	47462676	47462678
chr12	663481	663483
chr19	52830915	52830917
chr1	160879400	160879402
chr2	48324709	48324711
chr17	82321111	82321113
chr5	157048096	157048098
chr21	37614544	37614546
chr10	12635405	12635407
chr3	52991021	52991023
chr13	49666705	49666707
chr11	102526660	102526662
chr10	6047392	6047394
chr1	204525231	204525233
chr14	68729138	68729140
chr8	102858233	102858235
chr17	5292015	5292017
chr5	75050803	75050805
chr14	102806600	102806602
chr2	11806973	11806975
chrX	49267416	49267418
chr19	38427130	38427132
chr22	37167494	37167496
chr2	84568111	84568113
chr13	20489349	20489351
chr13	77190525	77190527
chr1	41005181	41005183
chr10	17684108	17684110
chr6	43221784	43221786
chr20	4949657	4949659
chr1	155845268	155845270
chrY	12908108	12908110
chr2	213106266	213106268
chr14	92497444	92497446
chr12	104482279	104482281
chr16	61888440	61888442
chr4	101724242	101724244
chr5	134529618	134529620
chr8	1479801	1479803
chr17	57278530	57278532
chr1	192577945	192577947
chr17	77147604	77147606
chr10	7570412	7570414
chr14	102622634	102622636
chr1	167652634	167652636
chr19	6239485	6239487
chr16	81003734	81003736
chr8	26306619	26306621
chr19	43776346	43776348
chr18	13382655	13382657
chr15	92981341	92981343
chrX	24520720	24520722
chr10	17655294	17655296
chr3	67001137	67001139
chr12	792604	792606
chr11	119051471	119051473
chr2	26355770	26355772
chr1	19790855	19790857
chr8	42532214	42532216
chr6	156795312	156795314
chr8	104616401	104616403
chrX	41667924	41667926
chr12	56023087	56023089
chr20	49260143	49260145
chr11	100864656	100864658
chr22	46964180	46964182
chr1	113797756	113797758
chr6	129631405	129631407
chr12	5775362	5775364
chr3	65964930	65964932
chr21	37632195	37632197
chr5	157793491	157793493
chr21	26507110	26507112
chr18	46214444	46214446
chr7	8142332	8142334
chr17	67082103	67082105
chr18	56892746	56892748
chr12	53428543	53428545
chr18	49804336	49804338
chr13	20489346	20489348
chr12	662833	662835
chr2	241124031	241124033
chr4	48036212	48036214
chr13	110696420	110696422
chr18	13375087	13375089
chr12	56041100	56041102
chr17	78160013	78160015
chr6	404493	404495
chr14	73696196	73696198
chr12	56035135	56035137
chr10	26861568	26861570
chr1	74197245	74197247
chr3	177110042	177110044
chr9	137096356	137096358
chr2	213135851	213135853
chr3	114316235	114316237
chr1	245361458	245361460
chr6	166541897	166541899
chr9	92711753	92711755
chr3	142485163	142485165
chr18	5176765	5176767
chr18	63160254	63160256
chr5	67007668	67007670
chr7	105187600	105187602
chr3	152318326	152318328
chr13	42056968	42056970
chr15	60853421	60853423
chr2	197998876	197998878
chrX	77672207	77672209
chr18	13361201	13361203
chr10	84363815	84363817
chrX	49263705	49263707
chr6	150213119	150213121
chr3	60532752	60532754
chr3	114295779	114295781
chr14	21221010	21221012
chr11	126284831	126284833
chr6	38937989	38937991
chr11	129019002	129019004
chr6	56458949	56458951
chr6	155310750	155310752
chr9	127911646	127911648
chr3	114296013	114296015
chr17	55314766	55314768
chr1	96723587	96723589
chr4	53020139	53020141
chr6	149356323	149356325
chr5	151243703	151243705
chr3	32952333	32952335
chr6	155419043	155419045
chr2	84985420	84985422
chr3	142706839	142706841
chr7	3723367	3723369
chr22	41939123	41939125
chr2	227350435	227350437
chr5	176569345	176569347
chr10	6050107	6050109
chrX	48916575	48916577
chr12	123120267	123120269
chr2	32442408	32442410
chr16	56827001	56827003
chr9	112261441	112261443
chr11	88610585	88610587
chr6	156795209	156795211
chr6	16332762	16332764
chr6	42340754	42340756
chr17	77188178	77188180
chr11	73759302	73759304
chr7	151560557	151560559
chr6	12816202	12816204
chr21	31180147	31180149
chr2	88625588	88625590
chr12	663362	663364
chr1	204891530	204891532
chr3	66473946	66473948
chr5	75050319	75050321
chr3	111572157	111572159
chr2	213128716	213128718
chr7	8151955	8151957
chr3	122533519	122533521
chr5	72902320	72902322
chr6	106612873	106612875
chr17	16190851	16190853
chr2	213105875	213105877
chr17	14307685	14307687
chr16	81003428	81003430
chr2	106157591	106157593
chr6	166541698	166541700
chr2	171044848	171044850
chr5	142864327	142864329
chr15	85032008	85032010
chr11	10199189	10199191
chr13	32022775	32022777
chr6	11219263	11219265
chr14	60721087	60721089
chr22	35647710	35647712
chr2	171361196	171361198
chr10	62041952	62041954
chrX	54032695	54032697
chr3	114295772	114295774
chrX	49261704	49261706
chr12	12501207	12501209
chr2	230914332	230914334
chr9	137096399	137096401
chr9	108951791	108951793
chr16	87491213	87491215
chr13	42055110	42055112
chr14	68729160	68729162
chr8	104616451	104616453
chr17	2598473	2598475
chr19	19594613	19594615
chr12	12502942	12502944
chr15	60570138	60570140
chr9	38419789	38419791
chr10	124960436	124960438
chr5	142118290	142118292
chr1	40379277	40379279
chr11	132708122	132708124
chr13	46651629	46651631
chr1	32159207	32159209
chr19	52645239	52645241
chr7	117068877	117068879
chr5	132268082	132268084
chr8	140263122	140263124
chr13	46651442	46651444
chr9	76439627	76439629
chr4	108073981	108073983
chr13	40611042	40611044
chr1	8681120	8681122
chr12	111546742	111546744
chr2	213124578	213124580
chr7	28178638	28178640
chr3	66497995	66497997
chr9	116691779	116691781
chr5	126446910	126446912
chr13	114198766	114198768
chr11	74393718	74393720
chr3	45980785	45980787
chr5	148393026	148393028
chr5	78585295	78585297
chr20	33844157	33844159
chr21	37631799	37631801
chr13	75307613	75307615
chr12	56034189	56034191
chr2	203868220	203868222
chr3	53102643	53102645
chr12	8649142	8649144
chr10	119750306	119750308
chr1	154952790	154952792
chr8	115623464	115623466
chr16	23629173	23629175
chr10	63355390	63355392
chr15	92663058	92663060
chr3	60053903	60053905
chr17	1873762	1873764
chr5	83187103	83187105
chrX	49263395	49263397
chr1	12174466	12174468
chr7	103326046	103326048
chr4	40915436	40915438
chr12	123475455	123475457
chr12	56028604	56028606
chr10	17716108	17716110
chr18	13375826	13375828
chr14	32702682	32702684
chr14	91303134	91303136
chr13	77002044	77002046
chr11	118666567	118666569
chr13	71719136	71719138
chr20	34541508	34541510
chr12	6949867	6949869
chr4	108091843	108091845
chr16	68538790	68538792
chr16	57049791	57049793
chr17	39394208	39394210
chr3	134241864	134241866
chr1	192577943	192577945
chr5	43552190	43552192
chr3	60192478	60192480
chrX	49251073	49251075
chr19	5975270	5975272
chr2	73998719	73998721
chr17	82729729	82729731
chr12	12506336	12506338
chr1	75865634	75865636
chr10	7570352	7570354
chr3	71393480	71393482
chr1	12203980	12203982
chr13	71725193	71725195
chr5	72902232	72902234
chr17	57500082	57500084
chr6	16420231	16420233
chr1	12203853	12203855
chr17	77188559	77188561
chr14	61727225	61727227
chr16	88456682	88456684
chr12	82437920	82437922
chr8	1247529	1247531
chr7	121885429	121885431
chr16	77732562	77732564
chr17	57440788	57440790
chr8	37896036	37896038
chr2	113748297	113748299
chr7	6255863	6255865
chr6	143570317	143570319
chr1	245957008	245957010
chr13	99543544	99543546
chr12	12528857	12528859
chr1	117093993	117093995
chr20	49168927	49168929
chr12	11091768	11091770
chr12	105038045	105038047
chr11	10216403	10216405
chr4	95194706	95194708
chr1	6025331	6025333
chr9	137096545	137096547
chr11	58592906	58592908
chr12	6949881	6949883
chr3	152315838	152315840
chr9	132849054	132849056
chr5	75358226	75358228
chr1	12127506	12127508
chr13	27162049	27162051
chrX	49277987	49277989
chr3	188165914	188165916
chr9	131234006	131234008
chr17	4054746	4054748
